wave,flux,error
5796.412,3.863e-10,2.345e-13
5800.799,3.905e-10,2.356e-13
5805.187,3.915e-10,2.359e-13
5809.574,3.931e-10,2.364e-13
5813.962,3.955e-10,2.371e-13
5818.350,3.966e-10,2.373e-13
5822.738,3.984e-10,2.379e-13
5827.126,4.014e-10,2.387e-13
5831.514,4.019e-10,2.387e-13
5835.902,4.024e-10,2.389e-13
5840.291,4.010e-10,2.384e-13
5844.680,3.987e-10,2.377e-13
5849.069,3.967e-10,2.371e-13
5853.458,3.919e-10,2.356e-13
5857.847,3.918e-10,2.355e-13
5862.236,3.926e-10,2.358e-13
5866.626,3.971e-10,2.370e-13
5871.015,3.997e-10,2.378e-13
5875.405,3.990e-10,2.376e-13
5879.795,3.929e-10,2.357e-13
5884.185,3.831e-10,2.328e-13
5888.575,3.736e-10,2.299e-13
5892.965,3.701e-10,2.288e-13
5897.356,3.736e-10,2.299e-13
5901.746,3.818e-10,2.323e-13
5906.137,3.908e-10,2.351e-13
5910.528,3.938e-10,2.360e-13
5914.919,3.936e-10,2.359e-13
5919.310,3.931e-10,2.358e-13
5923.701,3.930e-10,2.357e-13
5928.093,3.923e-10,2.355e-13
5932.484,3.919e-10,2.354e-13
5936.876,3.913e-10,2.353e-13
5941.268,3.887e-10,2.345e-13
5945.660,3.871e-10,2.341e-13
5950.052,3.856e-10,2.336e-13
5954.444,3.855e-10,2.336e-13
5958.836,3.862e-10,2.338e-13
5963.229,3.892e-10,2.348e-13
5967.622,3.889e-10,2.347e-13
5972.014,3.875e-10,2.344e-13
5976.407,3.863e-10,2.340e-13
5980.800,3.848e-10,2.336e-13
5985.193,3.832e-10,2.332e-13
5989.587,3.838e-10,2.335e-13
5993.980,3.847e-10,2.338e-13
5998.374,3.847e-10,2.338e-13
6002.768,3.828e-10,2.333e-13
6007.161,3.826e-10,2.333e-13
6011.555,3.812e-10,2.329e-13
6015.949,3.799e-10,2.326e-13
6020.344,3.809e-10,2.330e-13
6024.738,3.834e-10,2.338e-13
6029.133,3.854e-10,2.344e-13
6033.527,3.899e-10,2.359e-13
6037.922,3.900e-10,2.360e-13
6042.317,3.907e-10,2.363e-13
6046.712,3.900e-10,2.362e-13
6051.107,3.898e-10,2.362e-13
6055.502,3.894e-10,2.361e-13
6059.898,3.865e-10,2.352e-13
6064.293,3.862e-10,2.352e-13
6068.689,3.859e-10,2.352e-13
6073.085,3.852e-10,2.350e-13
6077.481,3.841e-10,2.347e-13
6081.877,3.803e-10,2.336e-13
6086.273,3.793e-10,2.333e-13
6090.669,3.782e-10,2.330e-13
6095.065,3.757e-10,2.322e-13
6099.462,3.745e-10,2.319e-13
6103.859,3.731e-10,2.314e-13
6108.255,3.717e-10,2.310e-13
6112.652,3.694e-10,2.303e-13
6117.049,3.679e-10,2.299e-13
6121.447,3.626e-10,2.282e-13
6125.844,3.570e-10,2.264e-13
6130.241,3.495e-10,2.240e-13
6134.639,3.431e-10,2.219e-13
6139.036,3.379e-10,2.202e-13
6143.434,3.350e-10,2.192e-13
6147.832,3.315e-10,2.181e-13
6152.230,3.282e-10,2.169e-13
6156.628,3.229e-10,2.151e-13
6161.026,3.175e-10,2.133e-13
6165.425,3.125e-10,2.116e-13
6169.823,3.076e-10,2.099e-13
6174.222,3.042e-10,2.087e-13
6178.620,2.985e-10,2.067e-13
6183.019,2.956e-10,2.057e-13
6187.418,2.909e-10,2.041e-13
6191.817,2.898e-10,2.037e-13
6196.216,2.909e-10,2.042e-13
6200.616,2.952e-10,2.056e-13
6205.015,2.987e-10,2.068e-13
6209.415,3.018e-10,2.079e-13
6213.814,3.080e-10,2.101e-13
6218.214,3.115e-10,2.113e-13
6222.614,3.171e-10,2.132e-13
6227.014,3.238e-10,2.155e-13
6231.414,3.299e-10,2.175e-13
6235.814,3.375e-10,2.201e-13
6240.214,3.416e-10,2.215e-13
6244.615,3.461e-10,2.229e-13
6249.015,3.495e-10,2.241e-13
6253.416,3.536e-10,2.254e-13
6257.817,3.576e-10,2.268e-13
6262.218,3.621e-10,2.282e-13
6266.619,3.655e-10,2.294e-13
6271.020,3.648e-10,2.292e-13
6275.421,3.641e-10,2.291e-13
6279.822,3.644e-10,2.292e-13
6284.224,3.641e-10,2.292e-13
6288.625,3.665e-10,2.301e-13
6293.027,3.676e-10,2.305e-13
6297.428,3.686e-10,2.309e-13
6301.830,3.684e-10,2.309e-13
6306.232,3.700e-10,2.314e-13
6310.634,3.704e-10,2.317e-13
6315.036,3.726e-10,2.324e-13
6319.439,3.724e-10,2.324e-13
6323.841,3.742e-10,2.330e-13
6328.244,3.759e-10,2.336e-13
6332.646,3.771e-10,2.341e-13
6337.049,3.781e-10,2.345e-13
6341.452,3.774e-10,2.344e-13
6345.854,3.806e-10,2.354e-13
6350.257,3.811e-10,2.357e-13
6354.661,3.794e-10,2.352e-13
6359.064,3.797e-10,2.353e-13
6363.467,3.788e-10,2.352e-13
6367.870,3.787e-10,2.352e-13
6372.274,3.824e-10,2.364e-13
6376.678,3.839e-10,2.370e-13
6381.081,3.840e-10,2.372e-13
6385.485,3.834e-10,2.370e-13
6389.889,3.812e-10,2.365e-13
6394.293,3.778e-10,2.355e-13
6398.697,3.754e-10,2.348e-13
6403.101,3.746e-10,2.347e-13
6407.506,3.725e-10,2.341e-13
6411.910,3.714e-10,2.339e-13
6416.314,3.694e-10,2.333e-13
6420.719,3.707e-10,2.338e-13
6425.124,3.709e-10,2.340e-13
6429.528,3.690e-10,2.335e-13
6433.933,3.676e-10,2.331e-13
6438.338,3.652e-10,2.325e-13
6442.743,3.645e-10,2.324e-13
6447.149,3.620e-10,2.317e-13
6451.554,3.624e-10,2.319e-13
6455.959,3.616e-10,2.318e-13
6460.365,3.628e-10,2.323e-13
6464.770,3.618e-10,2.320e-13
6469.176,3.619e-10,2.321e-13
6473.581,3.609e-10,2.319e-13
6477.987,3.613e-10,2.321e-13
6482.393,3.608e-10,2.321e-13
6486.799,3.598e-10,2.319e-13
6491.205,3.560e-10,2.307e-13
6495.611,3.538e-10,2.301e-13
6500.018,3.542e-10,2.304e-13
6504.424,3.574e-10,2.315e-13
6508.831,3.620e-10,2.331e-13
6513.237,3.645e-10,2.340e-13
6517.644,3.656e-10,2.345e-13
6522.050,3.653e-10,2.345e-13
6526.457,3.652e-10,2.346e-13
6530.864,3.668e-10,2.352e-13
6535.271,3.659e-10,2.350e-13
6539.678,3.624e-10,2.340e-13
6544.085,3.609e-10,2.337e-13
6548.493,3.563e-10,2.322e-13
6552.900,3.461e-10,2.290e-13
6557.307,3.296e-10,2.236e-13
6561.715,3.146e-10,2.186e-13
6566.122,3.113e-10,2.176e-13
6570.530,3.177e-10,2.199e-13
6574.938,3.317e-10,2.248e-13
6579.346,3.439e-10,2.290e-13
6583.754,3.498e-10,2.311e-13
6588.161,3.508e-10,2.316e-13
6592.570,3.502e-10,2.315e-13
6596.978,3.508e-10,2.317e-13
6601.386,3.506e-10,2.318e-13
6605.794,3.516e-10,2.322e-13
6610.203,3.523e-10,2.326e-13
6614.611,3.518e-10,2.326e-13
6619.020,3.524e-10,2.329e-13
6623.428,3.508e-10,2.326e-13
6627.837,3.480e-10,2.317e-13
6632.246,3.463e-10,2.313e-13
6636.655,3.434e-10,2.304e-13
6641.064,3.424e-10,2.302e-13
6645.473,3.430e-10,2.306e-13
6649.882,3.443e-10,2.311e-13
6654.291,3.440e-10,2.312e-13
6658.700,3.421e-10,2.307e-13
6663.110,3.413e-10,2.305e-13
6667.519,3.404e-10,2.304e-13
6671.929,3.395e-10,2.302e-13
6676.338,3.387e-10,2.301e-13
6680.748,3.387e-10,2.302e-13
6685.158,3.404e-10,2.310e-13
6689.567,3.429e-10,2.319e-13
6693.977,3.444e-10,2.325e-13
6698.387,3.465e-10,2.334e-13
6702.797,3.488e-10,2.344e-13
6707.207,3.503e-10,2.350e-13
6711.617,3.516e-10,2.356e-13
6716.028,3.547e-10,2.368e-13
6720.438,3.546e-10,2.368e-13
6724.848,3.582e-10,2.383e-13
6729.259,3.592e-10,2.387e-13
6733.669,3.630e-10,2.401e-13
6738.080,3.637e-10,2.405e-13
6742.491,3.645e-10,2.409e-13
6746.901,3.657e-10,2.415e-13
6751.312,3.678e-10,2.424e-13
6755.723,3.701e-10,2.433e-13
6760.134,3.739e-10,2.447e-13
6764.545,3.723e-10,2.444e-13
6768.956,3.744e-10,2.453e-13
6773.367,3.740e-10,2.454e-13
6777.778,3.724e-10,2.451e-13
6782.190,3.721e-10,2.451e-13
6786.601,3.709e-10,2.450e-13
6791.012,3.688e-10,2.445e-13
6795.424,3.662e-10,2.438e-13
6799.835,3.654e-10,2.438e-13
6804.247,3.632e-10,2.432e-13
6808.659,3.613e-10,2.427e-13
6813.070,3.610e-10,2.429e-13
6817.482,3.602e-10,2.428e-13
6821.894,3.575e-10,2.421e-13
6826.306,3.549e-10,2.415e-13
6830.718,3.533e-10,2.412e-13
6835.130,3.493e-10,2.400e-13
6839.542,3.491e-10,2.401e-13
6843.954,3.472e-10,2.397e-13
6848.366,3.480e-10,2.402e-13
6852.779,3.487e-10,2.407e-13
6857.191,3.484e-10,2.408e-13
6861.603,3.390e-10,2.378e-13
6866.016,3.118e-10,2.283e-13
6870.428,2.807e-10,2.169e-13
6874.841,2.669e-10,2.117e-13
6879.253,2.747e-10,2.150e-13
6883.666,2.907e-10,2.215e-13
6888.079,2.988e-10,2.247e-13
6892.492,2.989e-10,2.250e-13
6896.905,3.002e-10,2.256e-13
6901.318,3.054e-10,2.278e-13
6905.730,3.141e-10,2.313e-13
6910.144,3.221e-10,2.344e-13
6914.557,3.296e-10,2.374e-13
6918.970,3.354e-10,2.398e-13
6923.383,3.404e-10,2.419e-13
6927.796,3.422e-10,2.428e-13
6932.209,3.446e-10,2.438e-13
6936.623,3.430e-10,2.436e-13
6941.036,3.427e-10,2.437e-13
6945.450,3.402e-10,2.432e-13
6949.863,3.388e-10,2.430e-13
6954.277,3.383e-10,2.430e-13
6958.690,3.371e-10,2.428e-13
6963.104,3.371e-10,2.432e-13
6967.518,3.356e-10,2.429e-13
6971.932,3.340e-10,2.427e-13
6976.345,3.300e-10,2.415e-13
6980.759,3.257e-10,2.403e-13
6985.173,3.231e-10,2.395e-13
6989.587,3.184e-10,2.382e-13
6994.001,3.141e-10,2.368e-13
6998.415,3.083e-10,2.350e-13
7002.829,3.011e-10,2.325e-13
7007.243,2.962e-10,2.309e-13
7011.658,2.907e-10,2.291e-13
7016.072,2.857e-10,2.273e-13
7020.486,2.810e-10,2.259e-13
7024.901,2.792e-10,2.254e-13
7029.315,2.836e-10,2.275e-13
7033.729,2.884e-10,2.297e-13
7038.144,2.923e-10,2.315e-13
7042.558,2.932e-10,2.323e-13
7046.973,2.948e-10,2.332e-13
7051.388,2.968e-10,2.343e-13
7055.802,3.001e-10,2.360e-13
7060.217,3.041e-10,2.378e-13
7064.632,3.045e-10,2.383e-13
7069.046,3.035e-10,2.383e-13
7073.461,3.068e-10,2.399e-13
7077.876,3.100e-10,2.415e-13
7082.291,3.128e-10,2.430e-13
7086.706,3.139e-10,2.437e-13
7091.121,3.174e-10,2.455e-13
7095.536,3.198e-10,2.468e-13
7099.951,3.234e-10,2.485e-13
7104.366,3.240e-10,2.491e-13
7108.781,3.256e-10,2.501e-13
7113.197,3.244e-10,2.500e-13
7117.612,3.221e-10,2.495e-13
7122.027,3.204e-10,2.493e-13
7126.442,3.197e-10,2.494e-13
7130.858,3.192e-10,2.496e-13
7135.273,3.222e-10,2.511e-13
7139.688,3.239e-10,2.522e-13
7144.104,3.231e-10,2.524e-13
7148.519,3.198e-10,2.520e-13
7152.935,3.176e-10,2.523e-13
7157.350,3.127e-10,2.518e-13
7161.766,3.056e-10,2.507e-13
7166.182,2.911e-10,2.468e-13
7170.597,2.766e-10,2.429e-13
7175.013,2.646e-10,2.399e-13
7179.429,2.527e-10,2.364e-13
7183.844,2.360e-10,2.299e-13
7188.260,2.237e-10,2.247e-13
7192.676,2.140e-10,2.201e-13
7197.092,2.055e-10,2.156e-13
7201.508,1.959e-10,2.099e-13
7205.924,1.891e-10,2.053e-13
7210.339,1.893e-10,2.047e-13
7214.755,1.911e-10,2.054e-13
7219.171,1.910e-10,2.055e-13
7223.587,1.901e-10,2.057e-13
7228.004,1.881e-10,2.055e-13
7232.420,1.822e-10,2.036e-13
7236.836,1.712e-10,1.992e-13
7241.252,1.644e-10,1.966e-13
7245.668,1.517e-10,1.899e-13
7250.084,1.373e-10,1.810e-13
7254.500,1.229e-10,1.712e-13
7258.917,1.163e-10,1.667e-13
7263.333,1.161e-10,1.666e-13
7267.749,1.146e-10,1.655e-13
7272.166,1.082e-10,1.611e-13
7276.582,1.057e-10,1.593e-13
7280.998,1.121e-10,1.643e-13
7285.415,1.231e-10,1.725e-13
7289.831,1.291e-10,1.771e-13
7294.247,1.328e-10,1.804e-13
7298.664,1.372e-10,1.847e-13
7303.080,1.484e-10,1.934e-13
7307.497,1.590e-10,2.011e-13
7311.913,1.716e-10,2.094e-13
7316.330,1.812e-10,2.152e-13
7320.747,1.914e-10,2.206e-13
7325.163,1.934e-10,2.208e-13
7329.580,1.967e-10,2.211e-13
7333.996,2.028e-10,2.225e-13
7338.413,2.147e-10,2.282e-13
7342.830,2.249e-10,2.341e-13
7347.246,2.352e-10,2.414e-13
7351.663,2.425e-10,2.481e-13
7356.080,2.494e-10,2.542e-13
7360.497,2.613e-10,2.625e-13
7364.913,2.712e-10,2.691e-13
7369.330,2.768e-10,2.733e-13
7373.747,2.849e-10,2.781e-13
7378.164,2.954e-10,2.835e-13
7382.580,2.991e-10,2.853e-13
7386.997,3.017e-10,2.867e-13
7391.414,3.053e-10,2.888e-13
7395.831,3.144e-10,2.936e-13
7400.248,3.231e-10,2.985e-13
7404.665,3.278e-10,3.016e-13
7409.082,3.317e-10,3.046e-13
7413.499,3.341e-10,3.071e-13
7417.916,3.398e-10,3.112e-13
7422.333,3.467e-10,3.158e-13
7426.749,3.542e-10,3.207e-13
7431.166,3.606e-10,3.249e-13
7435.583,3.677e-10,3.296e-13
7440.000,3.691e-10,3.315e-13
7444.417,3.650e-10,3.310e-13
7448.834,3.620e-10,3.309e-13
7453.251,3.645e-10,3.332e-13
7457.668,3.678e-10,3.358e-13
7462.086,3.687e-10,3.374e-13
7466.503,3.734e-10,3.405e-13
7470.920,3.772e-10,3.433e-13
7475.337,3.818e-10,3.466e-13
7479.754,3.833e-10,3.483e-13
7484.171,3.825e-10,3.491e-13
7488.588,3.832e-10,3.504e-13
7493.005,3.807e-10,3.504e-13
7497.422,3.744e-10,3.485e-13
7501.839,3.736e-10,3.492e-13
7506.256,3.726e-10,3.498e-13
7510.673,3.662e-10,3.477e-13
7515.091,3.663e-10,3.488e-13
7519.508,3.723e-10,3.524e-13
7523.925,3.723e-10,3.535e-13
7528.342,3.732e-10,3.549e-13
7532.759,3.782e-10,3.581e-13
7537.176,3.857e-10,3.627e-13
7541.593,3.875e-10,3.644e-13
7546.011,3.847e-10,3.640e-13
7550.428,3.802e-10,3.629e-13
7554.845,3.771e-10,3.622e-13
7559.262,3.700e-10,3.598e-13
7563.679,3.657e-10,3.585e-13
7568.096,3.644e-10,3.586e-13
7572.513,3.592e-10,3.569e-13
7576.931,3.585e-10,3.574e-13
7581.348,3.558e-10,3.567e-13
7585.765,3.495e-10,3.545e-13
7590.182,3.174e-10,3.386e-13
7594.599,2.268e-10,2.873e-13
7599.016,9.740e-11,1.900e-13
7603.433,4.613e-11,1.328e-13
7607.850,3.963e-11,1.238e-13
7612.268,6.956e-11,1.623e-13
7616.685,1.212e-10,2.131e-13
7621.102,1.558e-10,2.415e-13
7625.519,1.177e-10,2.108e-13
7629.936,1.000e-10,1.950e-13
7634.353,1.032e-10,1.983e-13
7638.770,1.155e-10,2.099e-13
7643.187,1.413e-10,2.321e-13
7647.604,1.721e-10,2.562e-13
7652.021,1.989e-10,2.756e-13
7656.439,2.188e-10,2.893e-13
7660.856,2.365e-10,3.011e-13
7665.273,2.533e-10,3.120e-13
7669.690,2.683e-10,3.214e-13
7674.107,2.858e-10,3.320e-13
7678.524,2.969e-10,3.388e-13
7682.941,3.051e-10,3.439e-13
7687.358,3.093e-10,3.464e-13
7691.775,3.102e-10,3.474e-13
7696.192,3.118e-10,3.488e-13
7700.609,3.148e-10,3.509e-13
7705.026,3.178e-10,3.528e-13
7709.443,3.136e-10,3.507e-13
7713.860,3.072e-10,3.475e-13
7718.276,3.052e-10,3.468e-13
7722.693,3.026e-10,3.454e-13
7727.110,2.974e-10,3.429e-13
7731.527,2.930e-10,3.407e-13
7735.944,2.979e-10,3.437e-13
7740.361,2.974e-10,3.436e-13
7744.778,3.009e-10,3.460e-13
7749.195,2.976e-10,3.443e-13
7753.611,3.003e-10,3.462e-13
7758.028,2.981e-10,3.458e-13
7762.445,2.968e-10,3.459e-13
7766.862,2.921e-10,3.444e-13
7771.278,2.861e-10,3.423e-13
7775.695,2.813e-10,3.412e-13
7780.112,2.783e-10,3.415e-13
7784.529,2.768e-10,3.421e-13
7788.945,2.750e-10,3.409e-13
7793.362,2.655e-10,3.338e-13
7797.778,2.541e-10,3.240e-13
7802.195,2.411e-10,3.137e-13
7806.612,2.326e-10,3.066e-13
7811.028,2.285e-10,3.034e-13
7815.445,2.308e-10,3.049e-13
7819.861,2.289e-10,3.046e-13
7824.278,2.264e-10,3.044e-13
7828.694,2.186e-10,3.014e-13
7833.111,2.073e-10,2.954e-13
7837.527,2.020e-10,2.933e-13
7841.944,2.102e-10,3.005e-13
7846.360,2.222e-10,3.099e-13
7850.776,2.272e-10,3.139e-13
7855.193,2.244e-10,3.121e-13
7859.609,2.244e-10,3.120e-13
7864.025,2.248e-10,3.120e-13
7868.442,2.271e-10,3.134e-13
7872.858,2.273e-10,3.139e-13
7877.274,2.300e-10,3.160e-13
7881.690,2.314e-10,3.175e-13
7886.106,2.329e-10,3.195e-13
7890.523,2.293e-10,3.183e-13
7894.939,2.261e-10,3.175e-13
7899.355,2.293e-10,3.212e-13
7903.771,2.243e-10,3.196e-13
7908.187,2.205e-10,3.191e-13
7912.603,2.179e-10,3.193e-13
7917.019,2.126e-10,3.171e-13
7921.435,2.043e-10,3.124e-13
7925.851,2.002e-10,3.103e-13
7930.267,1.985e-10,3.098e-13
7934.682,1.960e-10,3.083e-13
7939.098,1.911e-10,3.047e-13
7943.514,1.877e-10,3.017e-13
7947.930,1.857e-10,2.995e-13
7952.345,1.818e-10,2.958e-13
7956.761,1.796e-10,2.927e-13
7961.177,1.787e-10,2.912e-13
7965.592,1.762e-10,2.884e-13
7970.008,1.730e-10,2.855e-13
7974.424,1.748e-10,2.866e-13
7978.839,1.771e-10,2.888e-13
7983.255,1.760e-10,2.884e-13
7987.670,1.722e-10,2.858e-13
7992.085,1.673e-10,2.828e-13
7996.501,1.670e-10,2.838e-13
8000.916,1.672e-10,2.854e-13
8005.331,1.758e-10,2.945e-13
8009.747,1.795e-10,2.989e-13
8014.162,1.825e-10,3.024e-13
8018.577,1.916e-10,3.102e-13
8022.992,1.966e-10,3.141e-13
8027.407,2.018e-10,3.178e-13
8031.822,2.045e-10,3.187e-13
8036.237,2.082e-10,3.200e-13
8040.652,2.061e-10,3.170e-13
8045.067,2.121e-10,3.206e-13
8049.482,2.131e-10,3.208e-13
8053.897,2.170e-10,3.240e-13
8058.312,2.179e-10,3.252e-13
8062.727,2.168e-10,3.260e-13
8067.142,2.149e-10,3.263e-13
8071.556,2.112e-10,3.258e-13
8075.971,2.086e-10,3.259e-13
8080.386,2.065e-10,3.258e-13
8084.800,2.103e-10,3.303e-13
8089.215,2.117e-10,3.327e-13
8093.629,2.184e-10,3.388e-13
8098.044,2.235e-10,3.434e-13
8102.458,2.270e-10,3.465e-13
8106.872,2.333e-10,3.513e-13
8111.287,2.348e-10,3.526e-13
8115.701,2.361e-10,3.532e-13
8120.115,2.314e-10,3.495e-13
8124.529,2.273e-10,3.469e-13
8128.943,2.188e-10,3.413e-13
8133.357,2.077e-10,3.344e-13
8137.771,1.991e-10,3.295e-13
8142.185,1.920e-10,3.264e-13
8146.599,1.926e-10,3.301e-13
8151.013,1.937e-10,3.344e-13
8155.427,1.958e-10,3.388e-13
8159.841,1.998e-10,3.435e-13
8164.255,2.002e-10,3.440e-13
8168.668,2.025e-10,3.460e-13
8173.082,2.126e-10,3.539e-13
8177.495,2.110e-10,3.522e-13
8181.909,2.127e-10,3.529e-13
8186.322,2.159e-10,3.550e-13
8190.736,2.185e-10,3.563e-13
8195.149,2.212e-10,3.578e-13
8199.563,2.236e-10,3.592e-13
8203.976,2.248e-10,3.606e-13
8208.389,2.227e-10,3.604e-13
8212.802,2.202e-10,3.608e-13
8217.215,2.167e-10,3.610e-13
8221.628,2.222e-10,3.697e-13
